trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1375,False,"{'a': 0.002, 'e': 0.06392786120670758}",20,12,10.34966516516,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06380013325482202}",20,0,25.63947033973195,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1377,False,"{'a': 0.002, 'e': 0.06367266050355457}",20,0,27.118812949975823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1378,False,"{'a': 0.002, 'e': 0.06354544244301401}",25,15,17.149740935489202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.06341847856432797}",20,13,11.623473075619694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06329176835964072}",20,9,20.911745230339683,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.06316531132211133}",25,0,26.06798304213766,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1382,False,"{'a': 0.002, 'e': 0.0630391069459114}",30,15,17.099260949549244,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.06291315472622336}",25,17,2.758351956489258,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1384,False,"{'a': 0.002, 'e': 0.06278745415923807}",35,25,16.54110942533176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06266200474215317}",20,16,7.294481503256625,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06253680597317074}",20,14,10.962040924308667,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.062411857351495625}",25,7,5.2901409055666555,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.062287158377333104}",20,6,-16.312284828596102,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1389,False,"{'a': 0.002, 'e': 0.06216270855188717}",20,9,19.92700568321198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.062038507377358304}",25,20,8.861533027908916,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06191455435694169}",20,8,19.500970125424352,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.002, 'e': 0.06179084899482502}",25,11,21.973887054299365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.06166739079618676}",20,6,20.995708497176523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.06154417926719387}",20,7,14.224299928780223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.061421213915000133}",20,10,8.066537239127118,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06129849424774393}",30,13,33.22065920257779,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061176019774546474}",25,7,27.909121535181303,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06105379000550966}",30,17,21.821335943085092,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.0609318044517143}",20,12,15.74716734245563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06081006262521796}",25,17,10.524273429225644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.060688564039053226}",20,12,14.891039833697876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06056730820722554}",25,9,26.96941782428096,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.06044629464471147}",25,8,28.936231236377107,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.060325522867456544}",30,11,20.644356548086296,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06020499239237355}",25,14,23.724509203435776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.06008470273734037}",25,10,25.006433458766104,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.059964653421198284}",20,16,9.200721151467672,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05984484396374983}",30,17,21.197356110711187,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.059725273885757}",25,12,16.778420521740017,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.059605942708939375}",25,2,29.469399501307233,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05948684995597203}",30,0,43.07906254261765,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1412,False,"{'a': 0.002, 'e': 0.059367995150483854}",30,3,20.70455217260407,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05924937781705541}",20,8,-12.293872258356988,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.05913099748121726}",20,10,20.568680881739965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05901285366944785}",20,15,10.417092006840981,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.058894945909171825}",35,21,10.747369441380204,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05877727372875794}",25,15,15.137085747871625,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.05865983665751737}",20,8,20.16970597911576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.058542634225701606}",20,2,26.203784467193294,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.058425665964500835}",20,16,7.727057113078748,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.0583089314060418}",30,8,37.18937439020176,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.058192430083386155}",30,9,-7.845645880722582,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1423,False,"{'a': 0.002, 'e': 0.05807616153052841}",20,10,22.824015045397132,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.05796012528239425}",20,14,11.546799661278719,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.05784432087483847}",20,7,7.672885548454463,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.05772874784464334}",20,10,19.909270877048627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05761340572951654}",25,14,16.126279497640542,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05749829406808949}",20,13,12.271441533503058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.05738341239991536}",30,13,-9.096786747253667,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1430,False,"{'a': 0.002, 'e': 0.057268760265467365}",25,11,23.876851650523697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05715433720613677}",30,7,32.64893250042704,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05704014276423122}",25,18,-30.070174303259762,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1433,False,"{'a': 0.002, 'e': 0.05692617648297277}",20,0,30.87586188203282,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.05681243790649616}",30,11,36.55846271987585,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.05669892657984692}",25,3,36.186107305711666,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.05658564204897961}",20,16,7.045398154298633,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.05647258386075592}",20,15,8.171033235632414,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.056359751562943}",20,16,10.47603042362405,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.056247144704211445}",25,9,30.362114571373887,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05613476283413373}",20,10,17.522550663809547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.05602260550318218}",25,14,18.23019567274921,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05591067226272736}",20,11,18.014831257226074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.05579896266503612}",20,14,10.276064103191235,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.055687476263269954}",20,3,8.071431644583388,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05557621261148307}",25,14,24.593589753941686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.055465171264620756}",20,12,16.82615383422104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.055354351778517434}",25,0,37.44409759494998,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05524375370989505}",20,5,27.994559377512125,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.05513337661636115}",20,14,7.850324754017194,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.055023220056407245}",20,10,16.683702890242735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.054913283589406905}",25,0,27.763844376644485,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05480356677561416}",35,8,48.603791142233945,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.05469406917616157}",25,11,27.59374808283016,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05458479035305863}",20,0,18.088528727058765,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1455,False,"{'a': 0.002, 'e': 0.054475729869189866}",25,13,17.754556746780025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05436688728831324}",25,19,10.752535656124111,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05425826217505822}",20,14,9.79166221173549,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.002, 'e': 0.054149854094924274}",25,16,17.795357092321932,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.002, 'e': 0.05404166261427888}",20,0,28.146798014401448,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1460,False,"{'a': 0.002, 'e': 0.053933687300356026}",25,18,-8.986977524318268,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05382592772125426}",25,2,26.716351369667045,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.05371838344593517}",25,13,23.4257966378535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.05361105404422147}",25,11,11.027120853905043,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053503939086795446}",25,11,20.015098755380848,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.05339703814519709}",25,14,12.886357125613733,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.05329035079182253}",25,14,25.0687552334652,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.053183876599922165}",30,20,22.038428254835864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05307761514359914}",25,18,10.768244116480819,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.05297156599780744}",25,15,19.82114091165575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.052865728738350375}",20,14,13.092684599802233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.05276010294187873}",35,21,25.487142742076376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.052654688185889226}",30,18,20.00873107853094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.052549484048722644}",30,20,4.617222350071033,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05244449010956235}",20,10,13.320775464326896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.052339705948432395}",20,0,33.77002114683857,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1476,False,"{'a': 0.002, 'e': 0.05223513114619604}",20,9,22.244042687987545,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.0521307652845539}",35,18,28.177868300813696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.05202660794604242}",20,10,19.591625937802053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.05192265871403208}",30,16,23.59673750040729,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05181891717272585}",20,6,26.27408427969956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05171538290715737}",30,16,14.863180342922112,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.0516120555031895}",20,8,22.568767833149614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.05150893454751244}",25,19,12.603594219933623,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.05140601962764226}",25,14,20.619074073967447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.05130331033191912}",20,0,-14.684294211361856,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1486,False,"{'a': 0.002, 'e': 0.05120080624950573}",30,3,44.619606741960666,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.051098506970385586}",30,22,13.308151822267648,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.05099641208536147}",25,20,9.37571788534882,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.05089452118605368}",20,10,-37.31997726177941,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1490,False,"{'a': 0.002, 'e': 0.05079283386489851}",30,24,10.23295375314878,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.0506913497151465}",20,14,-1.6135221715785857,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.050590068330860966}",35,19,26.698231856467146,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05048898930691618}",20,10,19.168035968010045,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05038811223899597}",25,0,7.429102952289678,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1495,False,"{'a': 0.002, 'e': 0.05028743672359187}",30,0,29.616691885923114,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.05018696235800174}",20,13,11.877588324959525,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050086688740327935}",20,12,14.395220782901438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.0499866154694759}",30,17,8.347451739654652,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.04988674214515237}",30,19,4.6442371308134955,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04978706836786395}",25,10,22.873262742751535,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.04968759373891537}",30,17,13.559353813949874,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.049588317860408015}",25,11,14.341088581830485,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049489240335238195}",30,23,14.688339006505146,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04939036076709573}",25,10,28.281340520023818,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.04929167876046216}",20,6,22.83081528864095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04919319392060938}",20,13,13.885676336219017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04909490585359784}",25,15,7.174281420921906,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.04899681416627521}",20,13,12.237137020595839,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.048898918466274546}",25,13,18.37319697060848,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04880121836201297}",20,12,16.28030461642095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04870371346268988}",20,16,9.655738547611374,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.04860640337828561}",25,14,23.483793315953132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.04850928771955964}",20,8,18.377702883862845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04841236609804925}",20,14,10.900672762635882,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.048315638126067775}",20,8,21.791462072820366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04821910341670325}",30,19,18.23517040705944,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04812276158381666}",35,25,16.86792734475855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.04802661224204059}",25,0,40.053470001195876,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.047930655006777505}",25,12,23.20335458650221,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.047834889494198375}",25,20,6.035454190188848,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.04773931532124098}",25,17,15.940055519830516,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.04764393210560854}",20,13,12.452332738173991,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.047548739465768035}",25,7,26.639106928453362,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04745373702094881}",25,14,18.00618808516504,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.047358924391140915}",25,15,17.89181795928302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.04726430119709375}",20,10,20.20127526947376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.04716986706031438}",30,18,8.69287702840142,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04707562160306616}",20,9,18.322832799098553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.0469815644483671}",20,4,22.40611611972962,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04688769521998849}",25,17,12.694986019739115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.046794013542453265}",25,14,10.008143434613174,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.046700519041034616}",25,11,6.082714118724235,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.046607211341754384}",30,0,37.022369559987865,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1534,False,"{'a': 0.002, 'e': 0.04651409007138168}",30,4,39.461955238218955,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04642115485743126}",25,15,5.462850608325548,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04632840532816219}",25,13,16.881371403296754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.002, 'e': 0.04623584111257619}",30,18,21.31651386312425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.04614346184041628}",25,11,14.36820230390901,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.04605126714216527}",25,9,31.286874040463797,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.002, 'e': 0.04595925664904421}",25,8,27.31916707156581,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.04586742999301105}",25,12,25.16528422990011,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.045775786806759}",20,0,27.453923789271215,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1543,False,"{'a': 0.002, 'e': 0.045684326723715224}",20,10,7.245241667824756,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.04559304937803924}",20,12,1.952469921533147,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.045501954404621583}",25,9,26.36621189480681,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.002, 'e': 0.045411041439082186}",25,17,11.80670923185142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.002, 'e': 0.045320310117769116}",20,10,14.057877763361631,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04522976007775693}",30,12,30.597423505827585,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.002, 'e': 0.04513939095684537}",20,13,3.1320233600236667,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.04504920239355781}",25,13,22.508730532942895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.04495919402713991}",25,11,25.317732485658645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.044869365497558045}",25,11,22.330536046655094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.002, 'e': 0.04477971644549801}",20,11,17.71973923893573,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.044690246512363446}",20,13,13.886281616566166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.04460095534027454}",20,12,8.835111248245338,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.002, 'e': 0.044511842572066446}",25,10,12.246580314555,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.044422907851288}",25,16,19.32802804962541,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
